ID,LastName,FirstName,Gender,DateOfBirth,Company,PolicyNumber,Coverage,IssueDate,IssueState,FaceAmount,PremiumAmount,CashValue
T-LF2208594-11           ,Cowan                    ,Geraldine           ,F,19421225,TAI  ,LF2208594      ,01  ,20100720,FL,100000.00,430.10,0
T-V19890321-11           ,Cowan                    ,Gary                ,M,19750726,TAI  ,V19890321      ,01  ,20061231,CO,676790.00,430.80,75964
T-LF2711793-11           ,Cowan                    ,Isabella            ,F,19560409,TAI  ,LF2711793      ,01  ,20090920,FL,150000.00,430.65,0
T-LF2903779-11           ,Cowan                    ,Judith              ,F,19670924,TAI  ,LF2903779      ,01  ,20070901,OH,500000.00,572.00,1688
T-LF2927851-11           ,Cowan                    ,Judy                ,F,19810813,TAI  ,LF2927851      ,01  ,20080801,OH,250000.00,173.25,216
T-LF2973603-11           ,Cowan                    ,Jonathan            ,M,19431015,TAI  ,LF2973603      ,01  ,20080701,CA,150000.00,699.60,1044
T-LF2977736-11           ,Cowan                    ,Jean                ,F,19350605,TAI  ,LF2977736      ,01  ,20080601,OH,100000.00,529.10,876
T-UL0020258-11           ,Cowan                    ,Joe                 ,M,19660427,TAI  ,UL0020258      ,01  ,20071101,MN,500000.00,1554.96,0
T-V19897670-11           ,Cowan                    ,Janet               ,F,19660324,TAI  ,V19897670      ,01  ,20071229,TX,1537497.00,1227.72,70857
T-LF2927706-11           ,Cowan                    ,Kathy               ,F,19420725,TAI  ,LF2927706      ,01  ,20080701,KY,100000.00,364.10,610
T-V19899920-11           ,Cowan                    ,Louis               ,M,19591024,TAI  ,V19899920      ,01  ,20080727,DE,290105.00,718.92,112917
T-LF2211720-11           ,Cowan                    ,Madonna             ,F,19431016,TAI  ,LF2211720      ,01  ,20101020,MI,100000.00,430.10,0
T-LF2976912-11           ,Cowan                    ,Matthew             ,M,19451004,TAI  ,LF2976912      ,01  ,20080501,OH,100000.00,421.30,640
T-TM2715763-11           ,Cowan                    ,Monica              ,F,19820318,TAI  ,TM2715763      ,01  ,20091020,FL,150000.00,148.50,0
T-TM2715784-11           ,Cowan                    ,Mary                ,F,19730501,TAI  ,TM2715784      ,01  ,20091020,NY,250000.00,440.00,0
T-UL0020255-11           ,Cowan                    ,Marilyn             ,F,19570423,TAI  ,UL0020255      ,01  ,20070309,AL,243346.00,272.64,67682
T-LF2211600-11           ,Cowan                    ,Nellie              ,F,19601112,TAI  ,LF2211600      ,01  ,20101105,MO,150000.00,358.05,0
T-LF2920799-11           ,Cowan                    ,Pauline             ,F,19330720,TAI  ,LF2920799      ,01  ,20080701,FL,100000.00,590.70,946
T-LF2744462-11           ,Cowan                    ,Russell             ,M,19820817,TAI  ,LF2744462      ,01  ,20090105,IL,500000.00,423.50,0
T-LF2938244-11           ,Cowan                    ,Ralph               ,M,19411001,TAI  ,LF2938244      ,01  ,20081220,MO,100000.00,756.80,0
T-TM2794166-11           ,Cowan                    ,Richard             ,M,19780201,TAI  ,TM2794166      ,01  ,20091105,WI,500000.00,550.00,0
T-TM2975302-11           ,Cowan                    ,Ronald              ,M,19670617,TAI  ,TM2975302      ,01  ,20080601,MI,750000.00,1155.00,0
T-UL0020252-11           ,Cowan                    ,Richard             ,M,19530412,TAI  ,UL0020252      ,01  ,20061221,AL,105182.00,319.80,41725
T-V19897678-11           ,Cowan                    ,Richard             ,M,19530929,TAI  ,V19897678      ,01  ,20071229,TX,1588532.00,9219.84,105816
T-LF2206661-11           ,Cowan                    ,Suzanne             ,F,19631117,TAI  ,LF2206661      ,01  ,20100905,TX,500000.00,808.50,0
T-LF2930011-11           ,Cowan                    ,Sharon              ,F,19310408,TAI  ,LF2930011      ,01  ,20081205,OR,150000.00,1125.30,1600
T-UL0020243-11           ,Cowan                    ,Stephen             ,M,19660317,TAI  ,UL0020243      ,01  ,20061130,HI,312831.00,319.92,70471
T-V19891383-11           ,Cowan                    ,Scott               ,M,19700416,TAI  ,V19891383      ,01  ,20080316,DE,2923735.00,790.68,717233
T-UL0020249-11           ,Cowan                    ,Tony                ,M,19590920,TAI  ,UL0020249      ,01  ,20060610,TN,64314.00,177.00,20935
T-UL0020246-11           ,Cowan                    ,Vanessa             ,F,19730416,TAI  ,UL0020246      ,01  ,20060816,MA,342459.00,142.20,46109
T-LF2723413-11           ,Cowan                    ,Zachary             ,M,19370127,TAI  ,LF2723413      ,01  ,20100120,MI,100000.00,775.50,0
T-LF2972071-11           ,Cowan                    ,Zachary             ,M,19340311,TAI  ,LF2972071      ,01  ,20080601,FL,100000.00,816.20,1000
T-V19897700-11           ,Craig                    ,Albert              ,M,19491227,TAI  ,V19897700      ,01  ,20080316,DE,1112241.00,1638.36,539430
T-LF2249911-11           ,Craig                    ,Bruce               ,M,19461225,TAI  ,LF2249911      ,01  ,20100520,ON,100000.00,470.80,0
T-V19897676-11           ,Craig                    ,Deborah             ,F,19610904,TAI  ,V19897676      ,01  ,20071229,TX,1546968.00,1930.08,79784
T-TM2973807-11           ,Craig                    ,Ellen               ,F,19770406,TAI  ,TM2973807      ,01  ,20080401,AZ,150000.00,132.00,0
T-V19890324-11           ,Craig                    ,Elmer               ,M,19531007,TAI  ,V19890324      ,01  ,20061231,CO,713008.00,2803.44,261091
T-LF2931625-11           ,Craig                    ,Frances             ,F,19510403,TAI  ,LF2931625      ,01  ,20081205,MN,100000.00,269.50,402
T-V19899928-11           ,Craig                    ,Frederick           ,M,19590814,TAI  ,V19899928      ,01  ,20080727,DE,290105.00,718.92,112917
T-TM2713917-11           ,Craig                    ,Leo                 ,M,19770104,TAI  ,TM2713917      ,01  ,20091020,NY,1000000.00,825.00,0
T-V19897570-11           ,Craig                    ,Laura               ,F,19580401,TAI  ,V19897570      ,01  ,20081221,TX,308304.00,71.76,108042
T-LF2207648-11           ,Craig                    ,Madonna             ,F,19881214,TAI  ,LF2207648      ,01  ,20100820,FL,200000.00,125.40,0
T-V19897578-11           ,Craig                    ,Michael             ,M,19530908,TAI  ,V19897578      ,01  ,20081221,TX,494954.00,286.20,228333
T-LF2929911-11           ,Craig                    ,Regina              ,F,19460529,TAI  ,LF2929911      ,01  ,20080901,SK,100000.00,319.00,526
T-TM2713738-11           ,Craig                    ,Rita                ,F,19850515,TAI  ,TM2713738      ,01  ,20091101,NY,250000.00,247.50,0
T-TM2715653-11           ,Craig                    ,Raymond             ,M,19740630,TAI  ,TM2715653      ,01  ,20091020,NY,150000.00,247.50,0
T-TM2794493-11           ,Craig                    ,Regina              ,F,19770430,TAI  ,TM2794493      ,01  ,20091120,NY,150000.00,181.50,0
T-V19897674-11           ,Craig                    ,Rosemary            ,F,19590824,TAI  ,V19897674      ,01  ,20071229,TX,1552157.00,2281.56,84563
T-TM2794269-11           ,Craig                    ,William             ,M,19620722,TAI  ,TM2794269      ,01  ,20091105,OH,250000.00,1278.75,0
T-V19891085-11           ,Craig                    ,Zachary             ,M,19760602,TAI  ,V19891085      ,01  ,20061231,FL,638166.00,393.60,89256
T-V19891385-11           ,Crain                    ,Bradley             ,M,19570911,TAI  ,V19891385      ,01  ,20080316,DE,2617365.00,2645.16,1033743
T-LF2920257-11           ,Crain                    ,Doris               ,F,19880829,TAI  ,LF2920257      ,01  ,20080801,OH,100000.00,63.80,72
T-UL0020222-11           ,Crain                    ,Jacqueline          ,F,19580923,TAI  ,UL0020222      ,01  ,20090628,OH,125000.00,403.68,0
T-LF2742758-11           ,Crain                    ,Loretta             ,F,19871126,TAI  ,LF2742758      ,01  ,20090405,OH,200000.00,125.40,0
T-LF2978677-11           ,Crain                    ,Lee                 ,M,19390117,TAI  ,LF2978677      ,01  ,20080501,WV,100000.00,616.00,854
T-TM2715454-11           ,Crain                    ,Ronald              ,M,19760722,TAI  ,TM2715454      ,01  ,20091105,CA,750000.00,660.00,0
T-LF2959704-11           ,Craine                   ,Arlene              ,F,19400126,TAI  ,LF2959704      ,01  ,20081105,OH,100000.00,452.10,714
T-TM2794635-11           ,Craine                   ,Annette             ,F,19740916,TAI  ,TM2794635      ,01  ,20091120,MD,1000000.00,605.00,0
T-TM2794621-11           ,Craine                   ,Charles             ,M,19690926,TAI  ,TM2794621      ,01  ,20091120,MD,1000000.00,1485.00,0
T-LF2716193-11           ,Craine                   ,Deborah             ,F,19700206,TAI  ,LF2716193      ,01  ,20090901,OH,100000.00,121.00,0
T-TM2794634-11           ,Craine                   ,Duane               ,M,19890606,TAI  ,TM2794634      ,01  ,20091120,NY,150000.00,198.00,0
T-V19897957-11           ,Craine                   ,Elaine              ,F,19690719,TAI  ,V19897957      ,01  ,20080316,DE,958121.00,182.88,192838
T-V19897693-11           ,Craine                   ,Isabella            ,F,19590220,TAI  ,V19897693      ,01  ,20071229,TX,1554879.00,2457.36,87096
T-UL0020219-11           ,Cramer                   ,Terry               ,M,19711222,TAI  ,UL0020219      ,01  ,20051230,GA,274967.00,213.00,53141
T-V19890372-11           ,Crane                    ,Audrey              ,F,19640308,TAI  ,V19890372      ,01  ,20061231,CO,539515.00,478.68,94242
T-V19894362-11           ,Crane                    ,Adam                ,M,19741028,TAI  ,V19894362      ,01  ,20051231,OH,657567.00,329.88,105454
T-V19899924-11           ,Crane                    ,Andrew              ,M,19750810,TAI  ,V19899924      ,01  ,20080727,DE,483368.00,314.40,107419
T-V19899926-11           ,Crane                    ,Amanda              ,F,19620824,TAI  ,V19899926      ,01  ,20080727,DE,371475.00,344.40,109350
T-V19891295-11           ,Crane                    ,Bernard             ,M,19561021,TAI  ,V19891295      ,01  ,20080316,DE,1644444.00,1676.28,640865
T-LF2785587-11           ,Crane                    ,Courtney            ,F,19390901,TAI  ,LF2785587      ,01  ,20090720,CA,150000.00,711.15,0
T-LF2919218-11           ,Crane                    ,Carol               ,F,19430726,TAI  ,LF2919218      ,01  ,20080101,MN,100000.00,348.70,576
T-LF2936142-11           ,Crane                    ,Cynthia             ,F,19351203,TAI  ,LF2936142      ,01  ,20081205,OH,150000.00,891.00,1366
T-V19335079-11           ,Crane                    ,Cynthia             ,F,19590919,TAI  ,V19335079      ,01  ,20080816,IL,241282.00,101.28,71616
T-LF2936143-11           ,Crane                    ,Eugene              ,M,19350611,TAI  ,LF2936143      ,01  ,20081205,OH,100000.00,820.60,972
T-V19890373-11           ,Crane                    ,Edwin               ,M,19650817,TAI  ,V19890373      ,01  ,20061231,CO,1136796.00,1605.36,240688
T-V19890375-11           ,Crane                    ,Elizabeth           ,F,19710907,TAI  ,V19890375      ,01  ,20061231,CO,463942.00,248.28,48447
T-TM2973016-11           ,Crane                    ,Frederick           ,M,19800501,TAI  ,TM2973016      ,01  ,20080701,CA,1000000.00,660.00,0
T-UL0020216-11           ,Crane                    ,Frances             ,F,19620402,TAI  ,UL0020216      ,01  ,20071227,NY,440000.00,196.20,111341
T-UL0020210-11           ,Crane                    ,Isabella            ,F,19640605,TAI  ,UL0020210      ,01  ,20051230,GA,247564.00,208.92,54120
T-LF2262236-11           ,Crane                    ,Judy                ,F,19570227,TAI  ,LF2262236      ,01  ,20100620,FL,500000.00,1127.50,0
T-LF2973053-11           ,Crane                    ,Jean                ,F,19340903,TAI  ,LF2973053      ,01  ,20080701,CA,200000.00,1119.80,1822
T-V19899973-11           ,Crane                    ,Jacqueline          ,F,19530821,TAI  ,V19899973      ,01  ,20080727,DE,283549.00,511.92,111940
T-LF2952414-11           ,Crane                    ,Lisa                ,F,19480313,TAI  ,LF2952414      ,01  ,20081205,QE,250000.00,767.25,1194
T-TM2794431-11           ,Crane                    ,Leo                 ,M,19760803,TAI  ,TM2794431      ,01  ,20091020,IL,1000000.00,825.00,0
T-V19891292-11           ,Crane                    ,Lucy                ,F,19610519,TAI  ,V19891292      ,01  ,20080316,DE,891356.00,307.68,247317
T-TM2794778-11           ,Crane                    ,Marjorie            ,F,19561217,TAI  ,TM2794778      ,01  ,20091120,MI,1000000.00,3740.00,0
T-TM2794917-11           ,Crane                    ,Michael             ,M,19790925,TAI  ,TM2794917      ,01  ,20091105,OH,1000000.00,660.00,0
T-LF2205310-11           ,Crane                    ,Nellie              ,F,19480212,TAI  ,LF2205310      ,01  ,20100820,MN,100000.00,337.70,0
T-LF2978410-11           ,Crane                    ,Nicole              ,F,19461218,TAI  ,LF2978410      ,01  ,20080501,FL,100000.00,304.70,502
T-LF2299438-11           ,Crane                    ,Paula               ,F,19500202,TAI  ,LF2299438      ,01  ,20101128,FL,100000.00,306.90,0
T-TM2712235-11           ,Crane                    ,Regina              ,F,19771222,TAI  ,TM2712235      ,01  ,20091020,CA,150000.00,181.50,0
T-LF2290078-11           ,Crane                    ,Stephanie           ,F,19590529,TAI  ,LF2290078      ,01  ,20100920,MO,150000.00,310.20,0
T-LF2937093-11           ,Crane                    ,Samuel              ,M,19421110,TAI  ,LF2937093      ,01  ,20081101,OH,100000.00,519.20,726
T-LF2955071-11           ,Crane                    ,Shirley             ,F,19460730,TAI  ,LF2955071      ,01  ,20081220,OH,100000.00,419.10,0
T-UL0020213-11           ,Crane                    ,Zachary             ,M,19720530,TAI  ,UL0020213      ,01  ,20051230,GA,274967.00,213.00,53141
T-NWL601263-11           ,CREIGHTON                ,ALLISON             ,F,19640410,TAI  ,WHLF200014     ,01  ,20110215,IN,100000.00,1819.00,0
T-TM2972327-11           ,Cronin                   ,Alan                ,M,19760126,TAI  ,TM2972327      ,01  ,20080701,CA,250000.00,122.50,0
T-V19894367-11           ,Cronin                   ,Brian               ,M,19510118,TAI  ,V19894367      ,01  ,20051231,OH,310444.00,947.40,133891
T-V19894369-11           ,Cronin                   ,Bonnie              ,F,19700317,TAI  ,V19894369      ,01  ,20051231,OH,651949.00,261.84,104132
T-LF2758835-11           ,Cronin                   ,Carol               ,F,19640921,TAI  ,LF2758835      ,01  ,20100320,IN,100000.00,152.90,0
T-TM2713313-11           ,Cronin                   ,Carlos              ,M,19861106,TAI  ,TM2713313      ,01  ,20091020,NY,250000.00,371.25,0
T-TM2715899-11           ,Cronin                   ,Clyde               ,M,19740920,TAI  ,TM2715899      ,01  ,20091020,NY,1000000.00,825.00,0
T-TM2794642-11           ,Cronin                   ,Carla               ,F,19901007,TAI  ,TM2794642      ,01  ,20091020,FL,1000000.00,495.00,0
T-V19890377-11           ,Cronin                   ,Charles             ,M,19700314,TAI  ,V19890377      ,01  ,20061231,CO,666859.00,661.92,112806
T-V19899975-11           ,Cronin                   ,Carl                ,M,19670815,TAI  ,V19899975      ,01  ,20080727,DE,371774.00,436.80,110513
T-TM2712233-11           ,Cronin                   ,Diane               ,F,19710126,TAI  ,TM2712233      ,01  ,20091105,NY,500000.00,770.00,0
T-V19890379-11           ,Cronin                   ,Glenn               ,M,19471116,TAI  ,V19890379      ,01  ,20061231,CO,1426210.00,8207.64,643646
T-LF2930793-11           ,Cronin                   ,Henry               ,M,19370721,TAI  ,LF2930793      ,01  ,20090720,CO,100000.00,731.50,0
